venv: /home/niflheim/s215142/thesis-venv/bin/activate
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:   66 20:05:48       20.633555        0.390393
BFGS:   67 20:05:48       20.628042        0.390452
BFGS:   68 20:05:49       20.629720        0.390432
BFGS:   95 20:05:49        2.935283        0.184913
BFGS:   69 20:05:49       20.630671        0.390421
BFGS:   70 20:05:50       20.631869        0.390407
BFGS:   71 20:05:50       20.632928        0.390395
BFGS:   72 20:05:50       20.633912        0.390384
BFGS:   73 20:05:51       20.634842        0.390373
BFGS:   96 20:05:51        2.935088        0.186028
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:05:51        0.000011        0.002793
BFGS:   74 20:05:51       20.635699        0.390363
BFGS:   75 20:05:52       20.636491        0.390354
BFGS:   76 20:05:52       20.637248        0.390345
BFGS:   77 20:05:52       20.637890        0.390337
BFGS:   78 20:05:53       20.638593        0.390329
BFGS:   97 20:05:53        2.936002        0.186810
BFGS:   79 20:05:53       20.638993        0.390324
BFGS:   80 20:05:53       20.639834        0.390317
BFGS:   81 20:05:54       20.639162        0.390320
BFGS:   82 20:05:54       20.638995        0.390325
BFGS:   83 20:05:55       20.645676        0.390132
BFGS:   98 20:05:55        2.936485        0.187009
BFGS:   84 20:05:55       20.650610        0.389989
BFGS:   85 20:05:55       20.655407        0.389849
BFGS:   86 20:05:56       20.660091        0.389709
BFGS:   87 20:05:56       20.664652        0.389571
BFGS:   99 20:05:56        2.936593        0.187042
BFGS:   88 20:05:57       20.669093        0.389435
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:05:57        2.080576        0.163004
BFGS:   89 20:05:57       20.673425        0.389300
BFGS:   90 20:05:57       20.677655        0.389167
BFGS:   91 20:05:58       20.681793        0.389153
BFGS:   92 20:05:58       20.685847        0.389162
BFGS:  100 20:05:58        2.936520        0.187024
BFGS:   93 20:05:59       20.689747        0.389171
BFGS:    1 20:05:59        2.080380        0.163073
BFGS:   94 20:05:59       20.693434        0.389178
BFGS:   95 20:05:59       20.696989        0.389185
BFGS:   96 20:06:00       20.700471        0.389192
BFGS:   97 20:06:00       20.703896        0.389199
BFGS:   98 20:06:00       20.707271        0.389205
BFGS:   99 20:06:01       20.710600        0.389212
BFGS:    2 20:06:01        2.150617        0.176213
BFGS:  100 20:06:01       20.713889        0.389219
BFGS:    3 20:06:03        2.146688        0.175930
BFGS:    4 20:06:05        2.118742        0.173766
BFGS:    5 20:06:07        2.102701        0.172386
BFGS:    6 20:06:09        2.093065        0.171149
BFGS:    7 20:06:12        2.121620        0.172172
BFGS:    8 20:06:14        2.168813        0.174612
BFGS:    9 20:06:16        2.184496        0.175742
BFGS:   10 20:06:18        2.191094        0.176428
BFGS:   11 20:06:20        2.200046        0.177291
BFGS:   12 20:06:22        2.210027        0.178367
BFGS:   13 20:06:24        2.217636        0.179479
BFGS:   14 20:06:27        2.209910        0.179517
BFGS:   15 20:06:29        2.182876        0.177563
BFGS:   16 20:06:31        2.154640        0.175284
BFGS:   17 20:06:33        2.142367        0.174150
BFGS:   18 20:06:35        2.139605        0.173796
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:06:36        1.304990        0.113602
BFGS:   19 20:06:37        2.128802        0.172965
BFGS:    1 20:06:38        1.304750        0.113637
BFGS:   20 20:06:39        2.112814        0.171994
BFGS:    2 20:06:40        1.349588        0.122182
BFGS:   21 20:06:41        2.090510        0.171598
BFGS:    3 20:06:42        1.342271        0.121710
BFGS:   22 20:06:44        2.077546        0.172753
BFGS:    4 20:06:44        1.326857        0.120623
BFGS:   23 20:06:46        2.079754        0.174599
BFGS:    5 20:06:46        1.312540        0.119497
BFGS:   24 20:06:48        2.085491        0.175639
BFGS:    6 20:06:48        1.289211        0.117583
BFGS:   25 20:06:50        2.087689        0.176089
BFGS:    7 20:06:51        1.271344        0.122200
BFGS:   26 20:06:52        2.090740        0.176781
BFGS:    8 20:06:53        1.296943        0.134764
BFGS:   27 20:06:54        2.090132        0.177631
BFGS:    9 20:06:55        1.311701        0.136949
BFGS:   28 20:06:56        2.083321        0.178949
BFGS:   10 20:06:57        1.345079        0.140028
BFGS:   29 20:06:58        2.061974        0.179784
BFGS:   11 20:06:59        1.346459        0.140136
BFGS:   30 20:07:01        2.035888        0.179473
BFGS:   12 20:07:01        1.366757        0.142605
BFGS:   31 20:07:03        2.022263        0.178553
BFGS:   13 20:07:03        1.359428        0.144378
BFGS:   32 20:07:05        2.015944        0.178037
BFGS:   14 20:07:05        1.274481        0.140616
BFGS:   33 20:07:07        2.011502        0.177384
BFGS:   15 20:07:07        1.239216        0.138556
BFGS:   34 20:07:09        2.005115        0.177115
BFGS:   16 20:07:09        1.234016        0.137758
BFGS:   35 20:07:11        1.976929        0.175928
BFGS:   17 20:07:11        1.233071        0.137401
BFGS:   36 20:07:13        1.947148        0.175707
BFGS:   18 20:07:14        1.226927        0.136392
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:07:14        0.000190        0.004265
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:07:15       19.259221        0.427944
BFGS:   37 20:07:16        1.933854        0.176620
BFGS:   19 20:07:16        1.215018        0.134955
BFGS:    1 20:07:16       19.259237        0.427909
BFGS:    2 20:07:17       19.292281        0.424767
BFGS:    3 20:07:18       19.385434        0.421470
BFGS:   38 20:07:18        1.930973        0.177435
BFGS:   20 20:07:18        1.194938        0.132928
BFGS:    4 20:07:18       19.534399        0.418042
BFGS:    5 20:07:19       19.733505        0.414520
BFGS:   39 20:07:20        1.948325        0.178468
BFGS:   21 20:07:20        1.179936        0.130904
BFGS:    6 20:07:20       19.976090        0.410945
BFGS:    7 20:07:21       20.250230        0.407394
BFGS:    8 20:07:22       20.508075        0.404287
BFGS:   40 20:07:22        1.940179        0.178193
BFGS:   22 20:07:22        1.176149        0.130200
BFGS:    9 20:07:22       20.592248        0.403270
BFGS:   10 20:07:23       20.499284        0.404533
BFGS:   11 20:07:24       20.402251        0.406075
BFGS:   41 20:07:24        1.933979        0.177846
BFGS:   23 20:07:24        1.175102        0.130325
BFGS:   12 20:07:25       20.413485        0.405848
BFGS:   13 20:07:25       20.558762        0.402487
BFGS:   42 20:07:26        1.923732        0.177112
BFGS:   24 20:07:26        1.174130        0.130507
BFGS:   14 20:07:26       20.644590        0.400470
BFGS:   15 20:07:27       20.542453        0.403312
BFGS:   16 20:07:28       20.406059        0.408277
BFGS:   25 20:07:28        1.171792        0.130761
BFGS:   43 20:07:28        1.904332        0.175084
BFGS:   17 20:07:28       20.679503        0.400343
BFGS:   18 20:07:29       20.423316        0.408335
BFGS:   19 20:07:30       20.444067        0.407421
BFGS:   26 20:07:30        1.165966        0.130894
BFGS:   44 20:07:30        1.879997        0.171324
BFGS:   20 20:07:31       20.579491        0.400536
BFGS:   21 20:07:32       20.634311        0.400144
BFGS:   22 20:07:32       20.802923        0.399410
BFGS:   27 20:07:32        1.154074        0.130449
BFGS:   45 20:07:33        1.858136        0.166969
BFGS:   23 20:07:33       20.872115        0.399143
BFGS:   24 20:07:34       20.844424        0.399175
BFGS:   28 20:07:35        1.137381        0.129062
BFGS:   46 20:07:35        1.852015        0.163774
BFGS:   25 20:07:35       20.778617        0.399482
BFGS:   26 20:07:36       20.771579        0.399617
BFGS:   27 20:07:36       20.641855        0.399797
BFGS:   29 20:07:37        1.125528        0.127935
BFGS:   47 20:07:37        1.861175        0.164178
BFGS:   28 20:07:37       20.614068        0.400031
BFGS:   29 20:07:38       20.624033        0.399918
BFGS:   30 20:07:39       20.631303        0.399848
BFGS:   30 20:07:39        1.121599        0.127779
BFGS:   48 20:07:39        1.864936        0.164760
BFGS:   31 20:07:39       20.637651        0.399786
BFGS:   32 20:07:40       20.641855        0.399730
BFGS:   31 20:07:41        1.120903        0.127711
BFGS:   33 20:07:41       20.642449        0.399690
BFGS:   49 20:07:41        1.870195        0.165695
BFGS:   34 20:07:42       20.639761        0.399725
BFGS:   35 20:07:42       20.634858        0.399747
BFGS:   32 20:07:43        1.119854        0.127465
BFGS:   50 20:07:43        1.872256        0.166430
BFGS:   36 20:07:43       20.628217        0.399761
BFGS:   37 20:07:44       20.620809        0.399768
BFGS:   38 20:07:45       20.610489        0.399769
BFGS:   33 20:07:45        1.116784        0.126517
BFGS:   51 20:07:45        1.870426        0.167304
BFGS:   39 20:07:46       20.611793        0.399768
BFGS:   40 20:07:46       20.672665        0.399759
BFGS:   34 20:07:47        1.109279        0.124200
BFGS:   41 20:07:47       20.587308        0.399830
BFGS:   52 20:07:47        1.856563        0.166327
BFGS:   42 20:07:48       20.493293        0.400169
BFGS:   43 20:07:49       20.371325        0.400611
BFGS:   35 20:07:49        1.092046        0.119050
BFGS:   44 20:07:49       20.462215        0.400228
BFGS:   53 20:07:50        1.831858        0.166524
BFGS:   45 20:07:50       20.426908        0.400502
BFGS:   46 20:07:51       20.481681        0.400786
BFGS:   36 20:07:51        1.070866        0.117866
BFGS:   54 20:07:52        1.812781        0.165176
BFGS:   47 20:07:52       20.483010        0.400992
BFGS:   48 20:07:53       20.484753        0.401031
BFGS:   49 20:07:53       20.488642        0.401035
BFGS:   37 20:07:53        1.057272        0.117365
BFGS:   55 20:07:54        1.796550        0.164093
BFGS:   50 20:07:54       20.502424        0.401031
BFGS:   51 20:07:55       20.516267        0.401042
BFGS:   38 20:07:55        1.050938        0.119113
BFGS:   52 20:07:56       20.527356        0.401067
BFGS:   56 20:07:56        1.796970        0.164063
BFGS:   53 20:07:57       20.536482        0.401096
BFGS:   54 20:07:57       20.547516        0.401134
BFGS:   39 20:07:58        1.049474        0.119020
BFGS:   55 20:07:58       20.559803        0.401180
BFGS:   57 20:07:58        1.800570        0.164648
BFGS:   56 20:07:59       20.572574        0.401234
BFGS:   57 20:08:00       20.586126        0.401294
BFGS:   40 20:08:00        1.047220        0.118520
BFGS:   58 20:08:00        1.796891        0.165406
BFGS:   58 20:08:00       20.600666        0.401361
BFGS:   59 20:08:01       20.616226        0.401433
BFGS:   41 20:08:02        1.041472        0.117073
BFGS:   60 20:08:02       20.632692        0.401510
BFGS:   59 20:08:02        1.783896        0.167165
BFGS:   61 20:08:03       20.649860        0.401591
BFGS:   62 20:08:03       20.667484        0.401678
BFGS:   42 20:08:04        1.030145        0.115022
BFGS:   63 20:08:04       20.685314        0.401769
BFGS:   60 20:08:04        1.766577        0.167380
BFGS:   64 20:08:05       20.703116        0.401866
BFGS:   65 20:08:06       20.720685        0.401967
BFGS:   43 20:08:06        1.011105        0.114945
BFGS:   61 20:08:07        1.753899        0.167847
BFGS:   66 20:08:07       20.737850        0.402074
BFGS:   67 20:08:07       20.754474        0.402185
BFGS:   44 20:08:08        1.007546        0.114259
BFGS:   68 20:08:08       20.770451        0.402302
BFGS:   62 20:08:09        1.750548        0.167530
BFGS:   69 20:08:09       20.785706        0.402424
Heat bath temp: 2000
Heat bath temp: 1500
Heat bath temp: 1000
Heat bath temp: 500
Heat bath temp: 0
      Step     Time          Energy          fmax
BFGS:    0 20:08:10        0.000007        0.002453
BFGS:   70 20:08:10       20.800189        0.402551
BFGS:   45 20:08:10        0.995899        0.116685
BFGS:   71 20:08:11       20.813877        0.402683
BFGS:   63 20:08:11        1.741276        0.166583
BFGS:   72 20:08:11       20.826766        0.402820
BFGS:   73 20:08:12       20.838863        0.402963
BFGS:   46 20:08:12        0.994894        0.113830
BFGS:   74 20:08:13       20.850204        0.403111
BFGS:   64 20:08:13        1.736739        0.165958
BFGS:   75 20:08:14       20.860837        0.403266
BFGS:   47 20:08:14        0.994752        0.113841
BFGS:   76 20:08:14       20.870839        0.403428
BFGS:   65 20:08:15        1.704942        0.160915
BFGS:   77 20:08:15       20.879561        0.403590
BFGS:   78 20:08:16       20.884047        0.403712
BFGS:   48 20:08:17        0.992937        0.113984
BFGS:   79 20:08:17       20.887945        0.403833
BFGS:   66 20:08:17        1.687932        0.157018
BFGS:   80 20:08:18       20.895651        0.404121
BFGS:   81 20:08:18       20.769946        0.399183
BFGS:   49 20:08:19        0.988504        0.113995
BFGS:   82 20:08:19       20.662958        0.393462
BFGS:   67 20:08:19        1.692106        0.155908
BFGS:   83 20:08:20       20.618431        0.392623
BFGS:   84 20:08:21       20.563712        0.393242
BFGS:   50 20:08:21        0.976779        0.114060
BFGS:   85 20:08:21       20.514211        0.393796
BFGS:   68 20:08:22        1.700996        0.156688
BFGS:   86 20:08:22       20.470095        0.395039
BFGS:   51 20:08:23        0.964868        0.114212
BFGS:   87 20:08:23       20.429719        0.397031
BFGS:   69 20:08:24        1.699595        0.156760
BFGS:   88 20:08:24       20.394574        0.398772
BFGS:   89 20:08:25       20.364551        0.400317
BFGS:   52 20:08:25        0.957900        0.114298
BFGS:   90 20:08:25       20.336060        0.401865
BFGS:   70 20:08:26        1.692331        0.157085
BFGS:   91 20:08:26       20.304991        0.403679
BFGS:   92 20:08:27       20.273729        0.407090
BFGS:   53 20:08:27        0.956007        0.114285
BFGS:   93 20:08:28       20.251822        0.410247
BFGS:   71 20:08:28        1.689532        0.157043
BFGS:   94 20:08:28       20.236675        0.412863
BFGS:   54 20:08:29        0.954558        0.114255
BFGS:   95 20:08:29       20.226630        0.414993
BFGS:   96 20:08:30       20.221961        0.416447
BFGS:   72 20:08:30        1.672708        0.155832
BFGS:   97 20:08:31       20.221267        0.417144
BFGS:   55 20:08:31        0.951750        0.114197
